combo_id,fib_id,zoi_id,zoi_zone,pocket_vs_zone,fib_class,zoi_position,combined_verdict,fib_verdict,zoi_verdict,rule_explanation
F7xZ13xOVL,F7,Z13,demand,OVERLAP,FAR_ABOVE,STACKED_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F7xZ13xPBLW,F7,Z13,demand,POCKET_BELOW,FAR_ABOVE,STACKED_DEMAND,WATCH,SKIP,BUY,SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F7xZ7xOVL,F7,Z7,supply,OVERLAP,FAR_ABOVE,INSIDE_SUPPLY,AVOID,SKIP,AVOID,DANGEROUS - Fib: price is >20% above the pocket (missed the move). ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F7xZ7xPBLW,F7,Z7,supply,POCKET_BELOW,FAR_ABOVE,INSIDE_SUPPLY,SKIP,SKIP,AVOID,NO EDGE - Fib: price is >20% above the pocket (missed the move). ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket.
F7xZ8xPBLW,F7,Z8,supply,POCKET_BELOW,FAR_ABOVE,NEAR_BELOW_SUPPLY,SKIP,SKIP,AVOID,NO EDGE - Fib: price is >20% above the pocket (missed the move). ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket.
F7xZ9xPBLW,F7,Z9,supply,POCKET_BELOW,FAR_ABOVE,FAR_BELOW_SUPPLY,SKIP,SKIP,WAIT,NO EDGE - Fib: price is >20% above the pocket (missed the move). ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket.
F7xZ10xOVL,F7,Z10,supply,OVERLAP,FAR_ABOVE,ABOVE_SUPPLY_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F7xZ10xPABV,F7,Z10,supply,POCKET_ABOVE,FAR_ABOVE,ABOVE_SUPPLY_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F7xZ10xPBLW,F7,Z10,supply,POCKET_BELOW,FAR_ABOVE,ABOVE_SUPPLY_UP,WATCH,SKIP,BUY,"SETUP FORMING - Fib: price is >20% above the pocket (missed the move). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F7xZ11xOVL,F7,Z11,supply,OVERLAP,FAR_ABOVE,ABOVE_SUPPLY_DOWN,AVOID,SKIP,AVOID,DANGEROUS - Fib: price is >20% above the pocket (missed the move). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F7xZ11xPABV,F7,Z11,supply,POCKET_ABOVE,FAR_ABOVE,ABOVE_SUPPLY_DOWN,AVOID,SKIP,AVOID,DANGEROUS - Fib: price is >20% above the pocket (missed the move). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F7xZ11xPBLW,F7,Z11,supply,POCKET_BELOW,FAR_ABOVE,ABOVE_SUPPLY_DOWN,AVOID,SKIP,AVOID,DANGEROUS - Fib: price is >20% above the pocket (missed the move). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
F7xZ11bxOVL,F7,Z11b,supply,OVERLAP,FAR_ABOVE,ABOVE_SUPPLY_EXTENDED,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price is >20% above the pocket (missed the move). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F7xZ11bxPABV,F7,Z11b,supply,POCKET_ABOVE,FAR_ABOVE,ABOVE_SUPPLY_EXTENDED,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price is >20% above the pocket (missed the move). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F7xZ11bxPBLW,F7,Z11b,supply,POCKET_BELOW,FAR_ABOVE,ABOVE_SUPPLY_EXTENDED,WAIT,SKIP,WAIT,NOT ACTIONABLE YET - Fib: price is >20% above the pocket (missed the move). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F7xZ12xNA,F7,Z12,none,N/A,FAR_ABOVE,BETWEEN,SKIP,SKIP,WAIT,"NO EDGE - Fib: price is >20% above the pocket (missed the move). ZOI: price is between zones (no demand or supply nearby). Geometry: price is between zones, so there is no zone band to align with the pocket. The fib setup is missed/invalid and the zone does not rescue it; wait for a deeper pullback into the golden pocket."
F8xZ1xOVL,F8,Z1,demand,OVERLAP,BELOW_DOWN,INSIDE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket and still falling (falling knife). ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F8xZ1xPABV,F8,Z1,demand,POCKET_ABOVE,BELOW_DOWN,INSIDE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket and still falling (falling knife). ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F8xZ2xOVL,F8,Z2,demand,OVERLAP,BELOW_DOWN,INSIDE_DEMAND_DOWN,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket and still falling (falling knife). ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F8xZ2xPABV,F8,Z2,demand,POCKET_ABOVE,BELOW_DOWN,INSIDE_DEMAND_DOWN,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket and still falling (falling knife). ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F8xZ3xPABV,F8,Z3,demand,POCKET_ABOVE,BELOW_DOWN,NEAR_ABOVE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket and still falling (falling knife). ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F8xZ4xPABV,F8,Z4,demand,POCKET_ABOVE,BELOW_DOWN,NEAR_ABOVE_DEMAND_DOWN,WAIT,WAIT,WATCH,NOT ACTIONABLE YET - Fib: price is below the pocket and still falling (falling knife). ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F8xZ5xPABV,F8,Z5,demand,POCKET_ABOVE,BELOW_DOWN,FAR_ABOVE_DEMAND,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is below the pocket and still falling (falling knife). ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F8xZ5cxOVL,F8,Z5c,demand,OVERLAP,BELOW_DOWN,RECOVERY_INSIDE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket and still falling (falling knife). ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F8xZ5cxPABV,F8,Z5c,demand,POCKET_ABOVE,BELOW_DOWN,RECOVERY_INSIDE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket and still falling (falling knife). ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F8xZ5dxPABV,F8,Z5d,demand,POCKET_ABOVE,BELOW_DOWN,RECOVERY_ABOVE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket and still falling (falling knife). ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F8xZ6xOVL,F8,Z6,demand,OVERLAP,BELOW_DOWN,BELOW_DEMAND,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket and still falling (falling knife). ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F8xZ6xPABV,F8,Z6,demand,POCKET_ABOVE,BELOW_DOWN,BELOW_DEMAND,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket and still falling (falling knife). ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F8xZ6xPBLW,F8,Z6,demand,POCKET_BELOW,BELOW_DOWN,BELOW_DEMAND,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket and still falling (falling knife). ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
F8xZ13xOVL,F8,Z13,demand,OVERLAP,BELOW_DOWN,STACKED_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket and still falling (falling knife). ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F8xZ13xPABV,F8,Z13,demand,POCKET_ABOVE,BELOW_DOWN,STACKED_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket and still falling (falling knife). ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F8xZ7xOVL,F8,Z7,supply,OVERLAP,BELOW_DOWN,INSIDE_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket and still falling (falling knife). ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F8xZ7xPABV,F8,Z7,supply,POCKET_ABOVE,BELOW_DOWN,INSIDE_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket and still falling (falling knife). ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F8xZ8xOVL,F8,Z8,supply,OVERLAP,BELOW_DOWN,NEAR_BELOW_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket and still falling (falling knife). ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F8xZ8xPABV,F8,Z8,supply,POCKET_ABOVE,BELOW_DOWN,NEAR_BELOW_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket and still falling (falling knife). ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F8xZ8xPBLW,F8,Z8,supply,POCKET_BELOW,BELOW_DOWN,NEAR_BELOW_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket and still falling (falling knife). ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
F8xZ9xOVL,F8,Z9,supply,OVERLAP,BELOW_DOWN,FAR_BELOW_SUPPLY,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is below the pocket and still falling (falling knife). ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F8xZ9xPABV,F8,Z9,supply,POCKET_ABOVE,BELOW_DOWN,FAR_BELOW_SUPPLY,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is below the pocket and still falling (falling knife). ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F8xZ9xPBLW,F8,Z9,supply,POCKET_BELOW,BELOW_DOWN,FAR_BELOW_SUPPLY,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is below the pocket and still falling (falling knife). ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F8xZ10xPABV,F8,Z10,supply,POCKET_ABOVE,BELOW_DOWN,ABOVE_SUPPLY_UP,WATCH,WAIT,BUY,"SETUP FORMING - Fib: price is below the pocket and still falling (falling knife). ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F8xZ11xPABV,F8,Z11,supply,POCKET_ABOVE,BELOW_DOWN,ABOVE_SUPPLY_DOWN,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket and still falling (falling knife). ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F8xZ11bxPABV,F8,Z11b,supply,POCKET_ABOVE,BELOW_DOWN,ABOVE_SUPPLY_EXTENDED,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is below the pocket and still falling (falling knife). ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F8xZ12xNA,F8,Z12,none,N/A,BELOW_DOWN,BETWEEN,WAIT,WAIT,WAIT,"NOT ACTIONABLE YET - Fib: price is below the pocket and still falling (falling knife). ZOI: price is between zones (no demand or supply nearby). Geometry: price is between zones, so there is no zone band to align with the pocket. No confirmed signal; wait for price to reach a zone or confirm direction."
F9xZ1xOVL,F9,Z1,demand,OVERLAP,BELOW_UP,INSIDE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket but rising toward it. ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F9xZ1xPABV,F9,Z1,demand,POCKET_ABOVE,BELOW_UP,INSIDE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket but rising toward it. ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F9xZ2xOVL,F9,Z2,demand,OVERLAP,BELOW_UP,INSIDE_DEMAND_DOWN,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is below the pocket but rising toward it. ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F9xZ2xPABV,F9,Z2,demand,POCKET_ABOVE,BELOW_UP,INSIDE_DEMAND_DOWN,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is below the pocket but rising toward it. ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F9xZ3xPABV,F9,Z3,demand,POCKET_ABOVE,BELOW_UP,NEAR_ABOVE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket but rising toward it. ZOI: price bounced 1-10% above a demand zone with momentum. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F9xZ4xPABV,F9,Z4,demand,POCKET_ABOVE,BELOW_UP,NEAR_ABOVE_DEMAND_DOWN,WAIT,WAIT,WATCH,NOT ACTIONABLE YET - Fib: price is below the pocket but rising toward it. ZOI: price is 1-10% above a demand zone but with no HH-HL. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F9xZ5xPABV,F9,Z5,demand,POCKET_ABOVE,BELOW_UP,FAR_ABOVE_DEMAND,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is below the pocket but rising toward it. ZOI: price is >10% above the nearest demand zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F9xZ5cxOVL,F9,Z5c,demand,OVERLAP,BELOW_UP,RECOVERY_INSIDE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket but rising toward it. ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F9xZ5cxPABV,F9,Z5c,demand,POCKET_ABOVE,BELOW_UP,RECOVERY_INSIDE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket but rising toward it. ZOI: price recovered from below back into a demand zone (level reclaimed). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F9xZ5dxPABV,F9,Z5d,demand,POCKET_ABOVE,BELOW_UP,RECOVERY_ABOVE_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket but rising toward it. ZOI: price recovered through a demand zone and is 1-10% above it. Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F9xZ6xOVL,F9,Z6,demand,OVERLAP,BELOW_UP,BELOW_DEMAND,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket but rising toward it. ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F9xZ6xPABV,F9,Z6,demand,POCKET_ABOVE,BELOW_UP,BELOW_DEMAND,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket but rising toward it. ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). High risk of loss - do not enter here.
F9xZ6xPBLW,F9,Z6,demand,POCKET_BELOW,BELOW_UP,BELOW_DEMAND,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket but rising toward it. ZOI: price closed below the demand zone (support invalidated). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). High risk of loss - do not enter here.
F9xZ13xOVL,F9,Z13,demand,OVERLAP,BELOW_UP,STACKED_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket but rising toward it. ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F9xZ13xPABV,F9,Z13,demand,POCKET_ABOVE,BELOW_UP,STACKED_DEMAND,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is below the pocket but rising toward it. ZOI: 2+ demand zones overlap here (multi-zone confluence). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F9xZ7xOVL,F9,Z7,supply,OVERLAP,BELOW_UP,INSIDE_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket but rising toward it. ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F9xZ7xPABV,F9,Z7,supply,POCKET_ABOVE,BELOW_UP,INSIDE_SUPPLY,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is below the pocket but rising toward it. ZOI: price is inside a supply zone (active institutional selling). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F9xZ8xOVL,F9,Z8,supply,OVERLAP,BELOW_UP,NEAR_BELOW_SUPPLY,AVOID,WAIT,AVOID,DANGEROUS - Fib: price is below the pocket but rising toward it. ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). High risk of loss - do not enter here.
F9xZ8xPABV,F9,Z8,supply,POCKET_ABOVE,BELOW_UP,NEAR_BELOW_SUPPLY,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is below the pocket but rising toward it. ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F9xZ8xPBLW,F9,Z8,supply,POCKET_BELOW,BELOW_UP,NEAR_BELOW_SUPPLY,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is below the pocket but rising toward it. ZOI: price is 1-10% below a supply zone (resistance overhead). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F9xZ9xOVL,F9,Z9,supply,OVERLAP,BELOW_UP,FAR_BELOW_SUPPLY,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is below the pocket but rising toward it. ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
F9xZ9xPABV,F9,Z9,supply,POCKET_ABOVE,BELOW_UP,FAR_BELOW_SUPPLY,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is below the pocket but rising toward it. ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F9xZ9xPBLW,F9,Z9,supply,POCKET_BELOW,BELOW_UP,FAR_BELOW_SUPPLY,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is below the pocket but rising toward it. ZOI: the nearest supply zone is >10% overhead (not a factor). Geometry: the golden pocket sits BELOW the zone (the zone is the nearer level; the pocket is a deeper/secondary level). No confirmed signal; wait for price to reach a zone or confirm direction.
F9xZ10xPABV,F9,Z10,supply,POCKET_ABOVE,BELOW_UP,ABOVE_SUPPLY_UP,WATCH,WAIT,BUY,"SETUP FORMING - Fib: price is below the pocket but rising toward it. ZOI: price broke above a supply zone and is rising (breakout, old resistance now support). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering."
F9xZ11xPABV,F9,Z11,supply,POCKET_ABOVE,BELOW_UP,ABOVE_SUPPLY_DOWN,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is below the pocket but rising toward it. ZOI: price broke above supply but is falling back (failed breakout / bull trap). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F9xZ11bxPABV,F9,Z11b,supply,POCKET_ABOVE,BELOW_UP,ABOVE_SUPPLY_EXTENDED,WAIT,WAIT,WAIT,NOT ACTIONABLE YET - Fib: price is below the pocket but rising toward it. ZOI: price ran >5% past the broken supply zone (extended). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). No confirmed signal; wait for price to reach a zone or confirm direction.
F9xZ12xNA,F9,Z12,none,N/A,BELOW_UP,BETWEEN,WAIT,WAIT,WAIT,"NOT ACTIONABLE YET - Fib: price is below the pocket but rising toward it. ZOI: price is between zones (no demand or supply nearby). Geometry: price is between zones, so there is no zone band to align with the pocket. No confirmed signal; wait for price to reach a zone or confirm direction."
F10xZ1xOVL,F10,Z1,demand,OVERLAP,AT_LOW_UP,INSIDE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and starting to recover. ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F10xZ1xPABV,F10,Z1,demand,POCKET_ABOVE,AT_LOW_UP,INSIDE_DEMAND_UP,WATCH,WAIT,BUY,SETUP FORMING - Fib: price is at the swing low and starting to recover. ZOI: price is inside a demand zone and rising (institutional support confirmed). Geometry: the golden pocket sits ABOVE the zone (the zone is a deeper support/backstop below). The zone supports a long but the fib leg is not confirmed yet; wait for HH-HL before entering.
F10xZ2xOVL,F10,Z2,demand,OVERLAP,AT_LOW_UP,INSIDE_DEMAND_DOWN,WAIT,WAIT,AVOID,NOT ACTIONABLE YET - Fib: price is at the swing low and starting to recover. ZOI: price is inside a demand zone but falling (zone breaking down). Geometry: the golden pocket and the zone occupy the SAME price band (true confluence at one level). No confirmed signal; wait for price to reach a zone or confirm direction.
